channelGrouping,date,visitNumber,month,year,visitHour,browser,operatingSystem,isMobile,deviceCategory,continent,subContinent,country,region,metro,city,networkDomain,hits,pageviews,bounces,newVisits,campaign,source,medium,keyword,transactionRevenue
5,2016-09-02,3,9,2016,22,5,3,0,0,2,11,127,9,11,50,1165,1,1.0,1,0,0,32,5,16,0
3,2016-09-02,1,9,2016,21,5,1,1,1,3,16,88,61,0,42,0,1,1.0,1,1,0,19,4,4,0
3,2016-09-02,1,9,2016,3,5,8,0,0,4,7,98,77,21,101,1165,1,1.0,1,1,0,19,4,4,0
3,2016-09-02,1,9,2016,22,5,1,1,1,2,11,127,48,12,64,0,1,1.0,1,1,0,19,4,4,0
3,2016-09-02,1,9,2016,14,5,8,0,0,4,20,11,77,21,101,1230,1,1.0,1,1,0,19,4,4,0
3,2016-09-02,1,9,2016,19,5,8,0,0,4,7,98,77,21,101,874,1,1.0,1,1,0,19,4,4,0
3,2016-09-02,1,9,2016,22,4,2,1,1,4,12,126,19,10,49,1165,1,1.0,1,1,0,19,4,66,0
3,2016-09-02,1,9,2016,21,5,8,0,0,3,14,117,77,21,101,18,1,1.0,1,1,0,19,4,4,0
3,2016-09-02,1,9,2016,6,5,8,0,0,3,6,47,77,21,101,479,1,1.0,1,1,0,19,4,4,0
3,2016-09-02,1,9,2016,13,16,1,1,1,1,5,60,0,0,62,780,1,1.0,1,1,0,19,4,70,0
3,2016-09-02,2,9,2016,5,18,11,1,1,4,12,53,18,0,26,1093,1,1.0,1,0,0,19,4,4,0
3,2016-09-02,1,9,2016,16,7,8,0,0,3,6,115,77,21,101,476,1,1.0,1,1,0,19,4,4,0
3,2016-09-02,1,9,2016,13,5,8,0,0,3,6,109,60,0,86,1165,1,1.0,1,1,0,19,4,4,0
3,2016-09-02,1,9,2016,22,9,8,0,0,2,11,127,41,3,11,0,1,1.0,1,1,0,19,4,4,0
3,2016-09-02,1,9,2016,18,15,8,0,0,4,7,124,77,21,101,1165,1,1.0,1,1,0,19,4,4,0
4,2016-09-02,1,9,2016,15,5,8,0,0,4,17,110,12,0,51,549,1,1.0,1,1,0,19,2,0,0
3,2016-09-02,1,9,2016,17,5,5,0,0,4,17,110,12,0,51,0,1,1.0,1,1,0,19,4,16,0
3,2016-09-02,1,9,2016,10,5,1,1,1,2,11,127,77,21,101,0,1,1.0,1,1,0,19,4,4,0
3,2016-09-02,1,9,2016,12,5,1,1,1,5,1,5,47,0,92,1109,1,1.0,1,1,0,19,4,4,0
3,2016-09-02,1,9,2016,18,5,8,0,0,4,7,94,77,21,101,1165,1,1.0,1,1,0,19,4,4,0
3,2016-09-02,1,9,2016,9,5,8,0,0,2,11,127,48,12,64,105,1,1.0,1,1,0,19,4,99,0
3,2016-09-02,1,9,2016,23,9,8,0,0,4,17,55,77,21,101,405,1,1.0,1,1,0,19,4,4,0
3,2016-09-02,1,9,2016,16,5,8,0,0,3,6,57,77,21,101,641,1,1.0,1,1,0,19,4,4,0
3,2016-09-02,1,9,2016,13,15,8,0,0,4,7,98,77,21,101,874,1,1.0,1,1,0,19,4,4,0
3,2016-09-02,1,9,2016,6,5,8,0,0,2,13,15,77,21,101,1211,1,1.0,1,1,0,19,4,4,0
3,2016-09-02,1,9,2016,14,5,8,0,0,3,19,54,67,0,93,154,1,1.0,1,1,0,19,4,4,0
5,2016-09-02,6,9,2016,6,5,3,0,0,2,11,127,9,11,50,152,1,1.0,1,0,0,32,5,16,0
5,2016-09-02,2,9,2016,19,5,8,0,0,4,7,94,40,0,98,823,1,1.0,1,0,0,3,5,16,0
3,2016-09-02,1,9,2016,6,5,8,0,0,2,13,15,77,21,101,494,1,1.0,1,1,0,19,4,4,0
3,2016-09-02,1,9,2016,17,8,8,0,0,4,7,94,77,21,101,1111,1,1.0,1,1,0,19,4,4,0
3,2016-09-02,1,9,2016,21,9,8,0,0,2,3,74,77,21,101,461,1,1.0,1,1,0,19,4,4,0
3,2016-09-02,1,9,2016,13,8,8,0,0,4,7,105,77,21,101,788,1,1.0,1,1,0,19,4,4,0
3,2016-09-02,1,9,2016,2,8,8,0,0,4,7,48,77,21,101,320,1,1.0,1,1,0,19,4,4,0
3,2016-09-02,1,9,2016,12,5,1,1,1,4,7,98,77,21,101,874,1,1.0,1,1,0,19,4,4,0
5,2016-09-02,5,9,2016,4,5,3,0,0,2,11,127,9,11,50,152,1,1.0,1,0,0,32,5,16,0
3,2016-09-02,1,9,2016,0,5,1,1,1,2,11,127,77,21,101,260,1,1.0,1,1,0,19,4,4,0
3,2016-09-02,1,9,2016,14,5,8,0,0,3,14,104,0,0,0,952,1,1.0,1,1,0,19,4,4,0
3,2016-09-02,1,9,2016,11,7,8,0,0,4,7,94,77,21,101,854,2,2.0,0,1,0,19,4,4,0
3,2016-09-02,2,9,2016,3,18,11,1,1,2,11,127,77,21,101,0,2,2.0,0,0,0,19,4,4,0
3,2016-09-02,1,9,2016,23,15,8,0,0,4,7,98,77,21,101,874,2,2.0,0,1,0,19,4,4,0
3,2016-09-02,1,9,2016,21,5,11,1,1,4,17,55,77,21,101,1056,2,2.0,0,1,0,19,4,4,0
3,2016-09-02,1,9,2016,4,5,5,0,0,2,13,3,8,0,15,818,2,2.0,0,1,0,19,4,4,0
3,2016-09-02,1,9,2016,19,5,8,0,0,2,13,15,63,0,84,1110,2,2.0,0,1,0,19,4,4,0
4,2016-09-02,1,9,2016,10,5,4,0,0,2,11,127,77,21,101,0,2,2.0,0,1,3,19,2,19,0
3,2016-09-02,1,9,2016,23,5,5,0,0,2,11,127,77,21,101,280,2,2.0,0,1,0,19,4,4,0
3,2016-09-02,1,9,2016,22,5,8,0,0,4,20,81,77,21,101,1165,2,1.0,1,1,0,19,4,4,0
3,2016-09-02,1,9,2016,21,5,1,1,1,3,14,117,3,0,6,18,2,2.0,0,1,0,19,4,4,0
3,2016-09-02,1,9,2016,19,5,8,0,0,4,17,110,77,21,101,549,2,2.0,0,1,0,19,4,4,0
5,2016-09-02,1,9,2016,3,5,8,0,0,2,11,127,77,21,101,898,2,2.0,0,1,0,13,5,16,0
3,2016-09-02,1,9,2016,9,5,8,0,0,3,14,117,77,21,101,1165,2,2.0,0,1,0,19,4,4,0
3,2016-09-02,1,9,2016,22,5,8,0,0,3,19,121,29,0,38,1123,2,2.0,0,1,0,19,4,4,0
3,2016-09-02,1,9,2016,4,5,5,0,0,2,11,127,9,18,59,0,2,2.0,0,1,0,19,4,4,0
3,2016-09-02,1,9,2016,23,5,1,1,2,2,3,74,43,0,53,201,2,2.0,0,1,0,19,4,4,0
3,2016-09-02,1,9,2016,18,5,5,0,0,3,19,121,29,0,38,1123,2,2.0,0,1,0,19,4,4,0
3,2016-09-02,1,9,2016,18,5,8,0,0,2,13,92,36,0,47,956,2,2.0,0,1,0,19,4,4,0
3,2016-09-02,1,9,2016,0,5,1,1,1,4,7,99,77,21,101,117,2,2.0,0,1,0,19,4,4,0
3,2016-09-02,1,9,2016,18,18,11,1,1,5,1,5,47,0,92,1165,2,2.0,0,1,0,19,4,4,0
3,2016-09-02,1,9,2016,14,5,8,0,0,4,12,126,77,21,101,775,2,2.0,0,1,0,19,4,4,0
3,2016-09-02,1,9,2016,20,15,5,0,0,4,7,28,77,21,101,0,2,2.0,0,1,0,19,4,4,0
3,2016-09-02,1,9,2016,11,5,1,1,1,2,11,127,77,21,101,0,2,1.0,1,1,0,19,4,4,0
3,2016-09-02,1,9,2016,22,5,1,1,1,3,16,50,77,21,101,1165,2,2.0,0,1,0,19,4,4,0
3,2016-09-02,1,9,2016,4,5,8,0,0,2,13,21,77,21,101,1233,2,2.0,0,1,0,19,4,4,0
3,2016-09-02,1,9,2016,16,18,11,1,1,3,16,50,39,0,73,1222,2,2.0,0,1,0,19,4,4,0
3,2016-09-02,1,9,2016,23,8,8,0,0,3,16,9,0,0,0,1165,2,2.0,0,1,0,19,4,4,0
3,2016-09-02,1,9,2016,11,18,11,1,2,2,11,127,77,21,101,0,2,2.0,0,1,0,7,4,16,0
3,2016-09-02,1,9,2016,18,5,8,0,0,2,13,92,36,0,47,956,2,2.0,0,1,0,19,4,4,0
3,2016-09-02,1,9,2016,4,18,11,1,2,4,17,55,77,21,101,1165,2,1.0,1,1,0,19,4,4,0
4,2016-09-02,4,9,2016,3,18,11,1,1,2,11,127,77,21,101,0,2,2.0,0,0,3,19,2,19,0
3,2016-09-02,1,9,2016,6,18,11,1,1,2,11,127,77,21,101,0,2,2.0,0,1,0,19,4,4,0
1,2016-09-02,1,9,2016,0,18,11,1,1,2,11,127,9,11,50,1165,2,2.0,0,1,0,0,0,16,0
3,2016-09-02,1,9,2016,14,5,8,0,0,4,17,110,77,21,101,885,2,2.0,0,1,0,19,4,4,0
3,2016-09-02,3,9,2016,3,5,1,1,1,2,11,127,9,18,80,0,2,2.0,0,0,0,19,4,4,0
3,2016-09-02,1,9,2016,18,18,11,1,1,2,13,92,36,0,47,1165,2,2.0,0,1,0,19,4,4,0
3,2016-09-02,1,9,2016,1,18,11,1,1,2,11,127,9,18,91,0,2,2.0,0,1,0,19,4,4,0
3,2016-09-02,1,9,2016,8,5,8,0,0,3,14,104,0,0,88,952,2,2.0,0,1,0,19,4,4,0
3,2016-09-02,1,9,2016,22,5,8,0,0,2,13,15,63,0,84,1211,2,2.0,0,1,0,19,4,4,0
5,2016-09-02,1,9,2016,2,18,11,1,1,2,11,127,9,18,80,110,2,2.0,0,1,0,55,5,16,0
4,2016-09-02,2,9,2016,14,18,11,1,1,2,11,127,9,11,50,898,2,2.0,0,0,3,19,2,19,0
5,2016-09-02,1,9,2016,2,5,8,0,0,2,11,127,9,18,80,232,2,2.0,0,1,0,3,5,16,0
3,2016-09-02,1,9,2016,14,5,8,0,0,4,17,55,77,21,101,397,2,2.0,0,1,0,19,4,4,0
0,2016-09-02,1,9,2016,11,5,8,0,0,3,16,50,77,21,101,9,2,2.0,0,1,5,2,1,16,0
5,2016-09-02,1,9,2016,3,5,3,0,0,2,11,127,9,18,59,0,2,2.0,0,1,0,41,5,16,0
5,2016-09-02,1,9,2016,17,5,8,0,0,0,0,0,0,0,0,0,2,2.0,0,1,0,3,5,16,0
5,2016-09-02,1,9,2016,20,5,8,0,0,2,11,127,77,21,101,427,2,2.0,0,1,0,3,5,16,0
5,2016-09-02,1,9,2016,4,5,8,0,0,2,13,3,8,0,15,818,2,2.0,0,1,0,3,5,16,0
5,2016-09-02,20,9,2016,6,5,5,0,0,2,11,127,44,8,3,873,2,1.0,0,0,0,41,5,16,0
0,2016-09-02,1,9,2016,1,5,8,0,0,3,16,50,14,0,63,54,2,2.0,0,1,5,2,1,16,0
0,2016-09-02,1,9,2016,14,5,8,0,0,4,12,67,77,21,101,1278,2,2.0,0,1,5,2,1,16,0
3,2016-09-02,1,9,2016,21,18,11,1,1,4,12,126,77,21,101,85,2,1.0,0,1,0,19,4,104,0
0,2016-09-02,1,9,2016,15,5,8,0,0,4,17,110,10,0,7,362,2,1.0,1,1,5,2,1,16,0
5,2016-09-02,1,9,2016,12,5,8,0,0,3,6,115,65,0,0,476,2,2.0,0,1,0,3,5,16,0
5,2016-09-02,1,9,2016,15,5,5,0,0,4,20,81,77,21,101,227,2,2.0,0,1,0,3,5,16,0
3,2016-09-02,1,9,2016,16,5,1,1,1,3,16,50,14,0,63,1165,2,2.0,0,1,0,19,4,4,0
3,2016-09-02,1,9,2016,18,5,5,0,0,4,20,38,27,0,68,1197,2,2.0,0,1,0,19,4,4,0
3,2016-09-02,1,9,2016,13,5,1,1,1,3,16,50,75,0,45,1165,2,2.0,0,1,0,19,4,4,0
0,2016-09-02,1,9,2016,22,5,8,0,0,2,11,127,9,11,50,1071,2,2.0,0,1,5,2,1,16,0
3,2016-09-02,1,9,2016,7,5,1,1,1,4,20,41,77,21,101,1220,2,2.0,0,1,0,19,4,4,0
0,2016-09-02,1,9,2016,14,5,8,0,0,3,16,50,39,0,60,1232,2,2.0,0,1,5,2,1,16,0
3,2016-09-02,1,9,2016,3,5,8,0,0,4,12,126,77,21,101,1281,2,2.0,0,1,0,19,4,4,0
0,2016-09-02,1,9,2016,20,5,8,0,0,4,7,99,77,21,101,1006,2,2.0,0,1,5,2,1,16,0
3,2016-09-02,1,9,2016,1,5,8,0,0,4,12,126,77,21,101,1210,2,2.0,0,1,0,19,4,4,0
0,2016-09-02,1,9,2016,17,5,8,0,0,4,7,94,77,21,101,718,2,2.0,0,1,5,2,1,16,0
5,2016-09-02,1,9,2016,20,5,5,0,0,3,6,57,77,21,101,0,2,2.0,0,1,0,49,5,16,0
3,2016-09-02,1,9,2016,21,18,11,1,1,4,12,126,77,21,101,184,2,2.0,0,1,0,19,4,4,0
1,2016-09-02,1,9,2016,23,18,11,1,1,2,11,127,77,21,101,0,2,2.0,0,1,0,0,0,16,0
3,2016-09-02,1,9,2016,22,5,8,0,0,4,7,99,46,0,58,705,2,2.0,0,1,0,19,4,4,0
5,2016-09-02,1,9,2016,14,8,8,0,0,4,12,67,77,21,101,1278,2,2.0,0,1,0,3,5,16,0
0,2016-09-02,1,9,2016,17,5,8,0,0,3,16,50,75,0,45,1165,2,2.0,0,1,5,2,1,16,0
1,2016-09-02,1,9,2016,6,5,1,1,1,2,11,127,77,21,101,0,2,2.0,0,1,0,0,0,16,0
3,2016-09-02,2,9,2016,5,5,4,0,0,2,11,19,77,21,101,892,2,2.0,0,0,0,19,4,4,0
5,2016-09-02,1,9,2016,15,8,8,0,0,4,20,81,49,0,1,227,2,2.0,0,1,0,3,5,16,0
5,2016-09-02,1,9,2016,12,5,8,0,0,3,6,115,65,0,0,476,2,2.0,0,1,0,3,5,16,0
0,2016-09-02,1,9,2016,19,5,8,0,0,2,13,15,77,21,101,93,2,2.0,0,1,5,2,1,16,0
3,2016-09-02,1,9,2016,15,5,8,0,0,4,20,81,77,21,101,142,2,2.0,0,1,0,19,4,4,0
0,2016-09-02,1,9,2016,20,7,8,0,0,2,11,127,77,21,101,1198,2,2.0,0,1,5,2,1,16,0
3,2016-09-02,1,9,2016,3,5,8,0,0,4,17,55,77,21,101,1056,2,2.0,0,1,0,19,4,4,0
3,2016-09-02,1,9,2016,6,5,5,0,0,4,12,126,77,21,101,90,2,2.0,0,1,0,19,4,4,0
3,2016-09-02,1,9,2016,12,5,8,0,0,3,16,50,77,21,101,1165,2,2.0,0,1,0,19,4,4,0
5,2016-09-02,2,9,2016,23,5,5,0,0,2,11,127,9,18,80,0,2,2.0,0,0,0,45,5,16,0
3,2016-09-02,1,9,2016,20,18,11,1,1,2,11,19,77,21,101,945,2,2.0,0,1,0,19,4,4,0
3,2016-09-02,1,9,2016,17,5,8,0,0,2,11,19,52,0,95,928,2,2.0,0,1,0,19,4,4,0
3,2016-09-02,1,9,2016,21,5,8,0,0,4,12,126,77,21,101,83,3,3.0,0,1,0,19,4,4,0
3,2016-09-02,1,9,2016,4,18,11,1,1,2,11,127,9,18,80,697,3,2.0,0,1,0,19,4,4,0
3,2016-09-02,1,9,2016,5,18,11,1,1,2,11,127,77,21,101,697,3,2.0,0,1,0,19,4,4,0
3,2016-09-02,1,9,2016,19,5,3,0,0,2,11,127,77,21,101,0,3,3.0,0,1,0,19,4,4,0
3,2016-09-02,1,9,2016,17,5,8,0,0,4,20,114,77,21,101,1020,3,2.0,0,1,0,19,4,4,0
3,2016-09-02,1,9,2016,10,5,1,1,1,2,11,127,9,18,80,472,3,3.0,0,1,0,19,4,4,0
3,2016-09-02,1,9,2016,21,5,8,0,0,3,16,50,75,0,45,829,3,2.0,0,1,0,19,4,4,0
0,2016-09-02,1,9,2016,4,5,8,0,0,4,17,110,12,0,51,549,3,3.0,0,1,5,2,1,16,0
3,2016-09-02,1,9,2016,18,8,8,0,0,4,7,94,77,21,101,1165,3,3.0,0,1,0,19,4,4,0
3,2016-09-02,1,9,2016,12,5,8,0,0,2,11,127,9,18,81,260,3,2.0,0,1,0,19,4,4,0
3,2016-09-02,1,9,2016,20,5,5,0,0,2,11,19,77,21,101,1165,3,3.0,0,1,0,19,4,4,0
5,2016-09-02,1,9,2016,1,5,5,0,0,2,11,127,9,18,59,0,3,3.0,0,1,0,41,5,16,0
3,2016-09-02,1,9,2016,6,7,8,0,0,2,2,96,77,21,101,1165,3,2.0,0,1,0,19,4,4,0
3,2016-09-02,2,9,2016,1,5,5,0,0,2,11,127,9,18,59,0,3,3.0,0,0,0,19,4,4,0
3,2016-09-02,1,9,2016,9,7,8,0,0,2,13,21,77,21,101,1095,3,2.0,0,1,0,19,4,4,0
3,2016-09-02,1,9,2016,4,18,11,1,1,4,12,53,18,0,26,1093,3,2.0,0,1,0,19,4,4,0
0,2016-09-02,1,9,2016,14,5,8,0,0,3,6,115,65,0,0,1165,3,3.0,0,1,5,2,1,16,0
3,2016-09-02,1,9,2016,0,5,8,0,0,4,17,13,77,21,101,1165,3,3.0,0,1,0,19,4,4,0
0,2016-09-02,1,9,2016,15,9,8,0,0,4,20,81,77,21,101,1287,3,3.0,0,1,5,2,1,16,0
5,2016-09-02,2,9,2016,3,5,8,0,0,2,11,127,77,21,101,898,3,3.0,0,0,0,13,5,16,0
3,2016-09-02,1,9,2016,7,5,8,0,0,3,16,50,77,21,101,1165,3,3.0,0,1,0,19,4,4,0
3,2016-09-02,1,9,2016,12,18,11,1,1,4,20,114,77,21,101,0,3,3.0,0,1,0,19,4,4,0
5,2016-09-02,1,9,2016,20,18,11,1,1,4,12,126,19,10,49,1165,3,2.0,0,1,0,5,5,16,0
3,2016-09-02,4,9,2016,17,5,1,1,2,4,12,126,77,21,101,184,3,3.0,0,0,0,19,4,4,0
3,2016-09-02,1,9,2016,22,5,3,0,0,2,11,127,77,21,101,0,3,3.0,0,1,0,19,4,4,0
1,2016-09-02,1,9,2016,0,18,11,1,1,2,13,15,63,0,84,550,3,3.0,0,1,0,0,0,16,0
3,2016-09-02,1,9,2016,21,5,8,0,0,2,11,127,77,21,101,0,3,3.0,0,1,0,19,4,4,0
3,2016-09-02,1,9,2016,19,5,3,0,0,2,11,127,77,21,101,638,3,3.0,0,1,0,19,4,4,0
3,2016-09-02,1,9,2016,18,5,1,1,1,2,11,127,77,21,101,0,3,3.0,0,1,0,19,4,4,0
3,2016-09-02,1,9,2016,10,5,8,0,0,3,6,57,77,21,101,137,3,3.0,0,1,0,19,4,4,0
3,2016-09-02,1,9,2016,18,5,1,1,1,2,13,92,36,0,47,1165,3,3.0,0,1,0,19,4,4,0
5,2016-09-02,1,9,2016,5,18,11,1,1,2,11,127,77,21,101,1165,3,3.0,0,1,0,55,5,16,0
1,2016-09-02,1,9,2016,10,8,5,0,0,4,20,81,77,21,101,88,3,3.0,0,1,0,0,0,16,0
5,2016-09-02,1,9,2016,13,5,5,0,0,3,6,109,60,0,86,1165,3,3.0,0,1,0,3,5,16,0
5,2016-09-02,20,9,2016,2,5,5,0,0,2,11,127,9,18,67,0,3,3.0,0,0,0,41,5,16,0
5,2016-09-02,1,9,2016,3,5,8,0,0,4,12,126,77,21,101,90,3,3.0,0,1,0,3,5,16,0
5,2016-09-02,1,9,2016,11,8,4,0,0,3,16,50,39,0,60,1165,3,1.0,0,1,0,3,5,16,0
5,2016-09-02,1,9,2016,10,5,1,1,1,3,16,50,77,21,101,0,3,3.0,0,1,0,22,5,16,0
5,2016-09-02,1,9,2016,17,5,5,0,0,4,20,81,49,0,1,307,3,2.0,0,1,0,3,5,16,0
3,2016-09-02,3,9,2016,18,5,8,0,0,3,16,50,77,21,101,1165,3,3.0,0,0,0,19,4,4,0
0,2016-09-02,1,9,2016,2,5,5,0,0,2,11,127,69,2,5,66,3,2.0,0,1,5,2,1,16,0
3,2016-09-02,1,9,2016,0,5,1,1,1,3,19,121,77,21,101,1123,3,3.0,0,1,0,19,4,4,0
3,2016-09-02,1,9,2016,20,5,8,0,0,4,12,126,77,21,101,27,3,3.0,0,1,0,19,4,4,0
3,2016-09-02,1,9,2016,21,18,11,1,1,2,11,127,77,21,101,260,3,3.0,0,1,0,19,4,4,0
3,2016-09-02,1,9,2016,9,5,8,0,0,3,14,117,3,0,6,18,3,3.0,0,1,0,19,4,4,0
3,2016-09-02,1,9,2016,15,18,11,1,1,2,11,127,69,2,5,898,3,3.0,0,1,0,19,4,4,0
1,2016-09-02,1,9,2016,5,18,11,1,1,2,11,127,77,21,101,898,3,3.0,0,1,0,0,0,16,0
3,2016-09-02,1,9,2016,1,5,5,0,0,2,11,19,77,21,101,892,3,3.0,0,1,0,19,4,4,0
3,2016-09-02,1,9,2016,6,18,11,1,1,2,11,127,77,21,101,0,3,3.0,0,1,0,19,4,4,0
3,2016-09-02,1,9,2016,5,8,8,0,0,2,11,127,69,2,5,1269,3,3.0,0,1,0,19,4,4,0
3,2016-09-02,3,9,2016,11,5,5,0,0,2,13,3,8,0,15,409,3,3.0,0,0,0,19,4,4,0
4,2016-09-02,1,9,2016,4,5,1,1,1,2,11,127,28,4,18,697,3,3.0,0,1,3,19,2,19,0
3,2016-09-02,1,9,2016,6,18,11,1,1,2,11,127,28,4,18,260,3,3.0,0,1,0,19,4,4,0
3,2016-09-02,1,9,2016,2,5,8,0,0,3,14,93,77,21,101,1165,3,3.0,0,1,0,19,4,4,0
1,2016-09-02,1,9,2016,6,19,11,1,1,3,14,117,3,0,6,94,3,2.0,0,1,0,0,0,16,0
5,2016-09-02,1,9,2016,0,5,5,0,0,2,11,127,9,18,59,0,3,3.0,0,1,0,41,5,16,0
0,2016-09-02,1,9,2016,18,5,8,0,0,4,12,126,77,21,101,931,3,3.0,0,1,5,2,1,16,0
3,2016-09-02,1,9,2016,8,5,1,1,1,2,3,74,77,21,101,842,3,2.0,0,1,0,19,4,4,0
3,2016-09-02,1,9,2016,12,5,8,0,0,4,20,11,77,21,101,590,3,2.0,0,1,0,19,4,4,0
3,2016-09-02,1,9,2016,22,5,8,0,0,2,11,127,77,21,101,0,3,2.0,0,1,0,19,4,4,0
3,2016-09-02,1,9,2016,8,5,8,0,0,2,11,127,77,21,101,0,3,2.0,0,1,0,19,4,4,0
5,2016-09-02,2,9,2016,18,5,5,0,0,3,16,50,77,21,101,1165,3,2.0,0,0,0,41,5,16,0
5,2016-09-02,1,9,2016,23,5,5,0,0,2,11,127,48,12,64,0,3,2.0,0,1,0,41,5,16,0
0,2016-09-02,1,9,2016,15,5,4,0,0,3,16,50,75,0,45,1165,3,2.0,0,1,5,2,1,16,0
0,2016-09-02,1,9,2016,18,8,5,0,0,2,13,15,77,21,101,464,3,2.0,0,1,5,2,1,16,0
5,2016-09-02,1,9,2016,1,5,4,0,0,2,11,127,9,18,59,0,3,3.0,0,1,0,41,5,16,0
3,2016-09-02,5,9,2016,17,5,8,0,0,3,16,50,33,0,9,54,3,3.0,0,0,0,19,4,4,0
3,2016-09-02,1,9,2016,23,5,8,0,0,4,12,126,77,21,101,1210,3,3.0,0,1,0,19,4,4,0
5,2016-09-02,3,9,2016,2,5,3,0,0,2,11,127,9,18,59,0,3,3.0,0,0,0,41,5,16,0
5,2016-09-02,1,9,2016,10,5,5,0,0,2,11,127,9,18,80,0,3,3.0,0,1,0,41,5,16,0
5,2016-09-02,1,9,2016,2,5,5,0,0,2,11,127,9,18,59,0,3,3.0,0,1,0,41,5,16,0
5,2016-09-02,3,9,2016,23,5,5,0,0,2,11,127,9,18,91,0,3,3.0,0,0,0,41,5,16,0
3,2016-09-02,1,9,2016,21,5,8,0,0,4,20,41,77,21,101,555,3,3.0,0,1,0,19,4,4,0
3,2016-09-02,1,9,2016,1,5,8,0,0,4,17,26,77,21,101,540,3,3.0,0,1,0,19,4,4,0
5,2016-09-02,1,9,2016,2,5,5,0,0,2,11,127,9,11,50,898,3,3.0,0,1,0,41,5,16,0
0,2016-09-02,1,9,2016,16,5,5,0,0,1,15,108,77,21,101,1165,3,3.0,0,1,5,2,1,16,0
5,2016-09-02,2,9,2016,18,5,5,0,0,2,11,127,77,21,101,0,3,3.0,0,0,0,41,5,16,0
0,2016-09-02,1,9,2016,19,8,4,0,0,4,17,55,35,0,76,397,3,3.0,0,1,5,2,1,16,0
0,2016-09-02,1,9,2016,1,5,8,0,0,2,11,127,77,21,101,261,3,3.0,0,1,5,2,1,16,0
3,2016-09-02,1,9,2016,8,5,1,1,1,2,11,19,77,21,101,0,4,4.0,0,1,0,7,4,16,0
3,2016-09-02,1,9,2016,16,5,1,1,1,2,11,127,54,14,70,0,4,4.0,0,1,0,19,4,4,0
3,2016-09-02,1,9,2016,22,8,5,0,0,2,11,127,77,21,101,602,4,3.0,0,1,0,19,4,4,0
3,2016-09-02,3,9,2016,23,18,5,0,0,2,13,3,77,21,101,535,4,4.0,0,0,0,19,4,4,0
0,2016-09-02,1,9,2016,9,5,5,0,0,2,13,91,77,21,101,275,4,3.0,0,1,5,2,1,16,0
2,2016-09-02,1,9,2016,16,5,1,1,1,2,11,127,77,21,101,983,4,3.0,0,1,0,14,3,16,0
4,2016-09-02,2,9,2016,9,5,3,0,0,2,11,127,9,18,91,260,4,4.0,0,0,3,19,2,19,0
0,2016-09-02,1,9,2016,18,5,8,0,0,4,7,94,40,0,98,106,4,3.0,0,1,5,2,1,16,0
1,2016-09-02,1,9,2016,21,5,8,0,0,4,7,99,77,21,101,1018,4,3.0,0,1,0,0,0,16,0
5,2016-09-02,1,9,2016,6,5,5,0,0,2,11,127,9,18,59,0,4,4.0,0,1,0,41,5,16,0
5,2016-09-02,8,9,2016,0,5,4,0,0,2,11,127,9,18,59,0,4,4.0,0,0,0,41,5,16,0
0,2016-09-02,2,9,2016,20,5,5,0,0,2,11,19,56,0,57,1206,4,2.0,0,0,5,2,1,16,0
5,2016-09-02,2,9,2016,20,5,5,0,0,2,11,127,9,18,80,0,4,2.0,0,0,0,41,5,16,0
3,2016-09-02,1,9,2016,7,5,8,0,0,3,6,57,77,21,101,935,4,4.0,0,1,0,19,4,4,0
5,2016-09-02,1,9,2016,22,5,5,0,0,2,11,127,9,18,59,0,4,4.0,0,1,0,41,5,16,0
3,2016-09-02,1,9,2016,14,5,8,0,0,3,14,51,0,0,0,1165,4,4.0,0,1,0,19,4,4,0
5,2016-09-02,5,9,2016,18,5,5,0,0,2,11,127,44,8,3,0,4,4.0,0,0,0,41,5,16,0
5,2016-09-02,1,9,2016,11,5,8,0,0,3,16,50,39,0,60,1165,4,3.0,0,1,0,3,5,16,0
5,2016-09-02,2,9,2016,5,5,5,0,0,2,11,127,9,18,59,0,4,3.0,0,0,0,41,5,16,0
5,2016-09-02,2,9,2016,6,5,5,0,0,2,11,127,77,21,101,0,4,3.0,0,0,0,22,5,16,0
5,2016-09-02,1,9,2016,2,5,5,0,0,2,11,127,48,12,64,898,4,4.0,0,1,0,41,5,16,0
3,2016-09-02,1,9,2016,20,18,11,1,1,2,11,127,77,21,101,260,4,4.0,0,1,0,19,4,4,0
3,2016-09-02,1,9,2016,11,18,11,1,1,3,14,117,3,0,6,1165,4,3.0,0,1,0,19,4,4,0
3,2016-09-02,2,9,2016,18,5,1,1,1,2,11,127,77,21,101,260,4,4.0,0,0,0,19,4,4,0
1,2016-09-02,1,9,2016,10,5,5,0,0,2,11,127,77,21,101,0,4,4.0,0,1,0,0,0,16,0
3,2016-09-02,1,9,2016,23,18,5,0,0,2,11,19,77,21,101,1165,4,4.0,0,1,0,19,4,4,0
5,2016-09-02,2,9,2016,22,5,5,0,0,2,11,127,9,18,59,0,4,3.0,0,0,0,41,5,16,0
1,2016-09-02,1,9,2016,14,5,5,0,0,1,15,14,77,21,101,1165,4,4.0,0,1,0,0,0,16,0
5,2016-09-02,2,9,2016,21,5,5,0,0,2,11,127,9,18,80,261,4,4.0,0,0,0,41,5,16,0
1,2016-09-02,3,9,2016,5,5,8,0,0,3,14,93,77,21,101,0,4,3.0,0,0,0,0,0,16,0
